"role.swapper.info" : "更改换票结果成为你所设想的样子。"
"role.swapper.swapCount" : "最大换票次数（全局）"
"role.swapper.swapLeft" : "换票剩余次数"
"role.swapper.chanceToSpawnAsSecondarySide" : "生成邪恶换票师的概率"
"role.swapper.definitiveAssignment" : "多人时公平分配阵营"
"role.swapper.swapperCanStartEmergencyMeeting" : "换票师可以发起紧急会议"
"role.swapper.swapperCanFixSabotage" : "换票师可以修复破坏"
"role.swapper.target1" : "换票目标1"
"role.swapper.target2" : "换票目标2"
"role.swapper.nobody" : "暂无"

"role.niceSwapper.name" : "正义的换票师"
"role.niceSwapper.short" : "正换"
"role.niceSwapper.hint" : "你的含金量很高哦"
"role.niceSwapper.info" : "任何换票师终将绳之以法。"

"role.evilSwapper.name" : "邪恶的换票师"
"role.evilSwapper.short" : "邪换"
"role.evilSwapper.hint" : "用你的能力包庇你的队友"
"role.evilSwapper.info" : "任何换票师终将绳之以法。"

"role.escapist.name" : "逃逸者"
"role.escapist.short" : "逃"
"role.escapist.hint" : "肇事逃逸"
"role.escapist.info" : "击杀后直接跑路，不拖泥带水的。"
"role.escapist.escapeCoolDown" : "逃逸冷却时间"

"role.necrophilic.name" : "寻尸者"
"role.necrophilic.short" : "寻"
"role.necrophilic.hint" : "鸡腿我来啦~"
"role.necrophilic.info" : "你只是喜欢尸体，不是坏批啊喂！"
"role.necrophilic.snapCoolDown" : "寻尸冷却时间"
"role.necrophilic.canKnowBody" : "可以得知尸体位置"

"role.transporter.name" : "传送师"
"role.transporter.short" : "传"
"role.transporter.hint" : "全体目光向我看齐"
"role.transporter.info" : "我宣布个事"
"role.transporter.teleportCooldown" : "传送冷却时间"

"role.kotwal.name" : "警察局长"
"role.kotwal.short" : "局"
"role.kotwal.hint" : "好好干~"
"role.kotwal.info" : "来♂"
"role.kotwal.createSheriffCooldown" : "任命冷却时间"

"role.pavlov.name" : "巴浦洛夫之主"
"role.pavlov.short" : "巴主"
"role.pavlov.hint" : "狗子是个好东西"
"role.pavlov.info" : "舔 狗 之 王"
"role.pavlov.createDogsCooldown" : "喂食冷却时间"
"role.pavlov.dogKillCooldown" : "巴浦洛夫的狗的击杀冷却"

"role.dog.name" : "巴浦洛夫的狗"
"role.dog.short" : "巴狗"
"role.dog.hint" : "来个鸡腿"
"role.dog.info" : "来个鸡腿~"

"role.evilBusker.name" : "灵界杀手"
"role.evilBusker.short" : "邪灵"
"role.evilBusker.hint" : "死亡只是一种手段"
"role.evilBusker.info" : "尖叫吧！"
"role.evilBusker.buskCoolDown" : "假死冷却"
"role.evilBusker.buskDuration" : "假死持续时间"
"role.evilBusker.killCoolDown" : "灵界杀手击杀冷却"



"role.extra.chanceCategory1" : "分配职业类型"
"role.extra.chanceCategory2" : "分配职业类型2"
"role.extra.chanceCategory3" : "分配职业类型3"
"role.extra.chanceCategory4" : "分配职业类型4"
"role.extra.chanceCategory5" : "分配职业类型5"
"role.extra.chanceRate" : "分配概率"

"role.bloody.name" : "血语者"
"role.bloody.short" :"语"
"role.bloody.info" : "你的死亡伴随着一道鲜红的血迹"
"role.bloody.bloodyDuration" : "血迹持续时长"

"role.confused.name" : "幻视者"
"role.confused.short" : "幻"
"role.confused.info" : "每次会议后，在你视野中出现的玩家外貌将会发生改变"
"role.confused.chanceOfShuffle" : "重置外貌次数"
"role.confused.numOfShuffledPlayers" : "幻视者眼中被重置外貌的船员数量"

"role.drunk.name" : "醉鬼"
"role.drunk.short" : "醉"
"role.drunk.info" : "你昨晚喝醉了，你的操作将与正常方向相反。"

"role.lover.name" : "恋人"
"role.lover.short" :"恋"
"role.lover.hint" : "你和 %NAME% <color=#fc04bdff></color>坠入爱河了"
"role.lover.info" : "恋人两人一组。如果一方死亡，恋人也会死亡。\n可以让一个人加入成为三角恋。"
"role.lover.maxPairs" : "最多恋人对数"
"role.lover.mode" : "恋人模式"
"role.lover.mode.standard" : "标准"
"role.lover.mode.avenger" : "复仇者"
"role.lover.chanceThatOneLoverIsImpostor" : "一方为伪装者恋人的概率"
"role.lover.loversAsIndependentSide" : "恋人成为独立阵营"
"role.lover.canChangeTrilemma" : "可变为三角恋"
"role.lover.additionalEndText" : " <color=#ffffffff>+</color> <color=#fb02beff>恋人</color>"

"role.trilemma.name" : "三角恋"
"role.trilemma.short" : "三恋"
"role.trilemma.info" : "三角恋为三人一组。如果其中一方死亡，其余恋人也会死亡。\n三角恋三人全部存活到游戏结束则三角恋阵营获得胜利。"

"role.avenger.name" : "复仇者"
"role.avenger.short" : "复"
"role.avenger.info" : "你的心上人已死，是时候复仇了。\n向杀害你爱人的仇人报仇，并活到最后获得胜利。\n\n―亲爱的你永远活在我的心中，我们的心始终相连。"
"role.avenger.killCoolDown" : "击杀冷却"
"role.avenger.murderCanKnowAvenger" : "凶手知道复仇者的身份"
"role.avenger.canKnowExistenceOfAvenger" : "知道复仇者存在的人"
"role.avenger.showFlashForMurderer" : "凶手杀死恋人时有闪光提示"
"role.avenger.canKnowExistenceOfAvenger.everyone" : "所有人"
"role.avenger.canKnowExistenceOfAvenger.onlyKiller" : "仅凶手"
"role.avenger.murderNoticeIntervalOption" : "凶手看到复仇者位置的更新间隔"
"role.avenger.ventCoolDown" : "管道冷却"
"role.avenger.ventDuration" : "管道潜伏时间"
"role.avenger.canTakeOverSabotageWin" : "复仇者可以取代伪装者破坏胜利"

"role.avengerTarget.name" : "[警告] 你被复仇者盯上了。"
"role.avengerTarget.info" : "你杀害了某人的心上人\n当心，他的爱人正虎视眈眈地准备复仇"

"role.teamSanta.name" : "圣诞老人"
"role.teamSanta.info" : "欢迎您加入圣诞老人团队\n让我们一起为圣诞夜的狂欢而奋斗"

"role.investigator.name" : "调查员"
"role.investigator.short" : "调"
"role.investigator.hint" : "发现其他人真正的身份"

"role.gambler.name" : "赌怪"
"role.gambler.hint" : "把握今晚的胜利，举杯庆祝吧"

"role.player.name" : "玩家"
"role.player.short" : "玩"
"role.player.hint" : "游戏即将开始"
"role.player.info" : "游戏玩家"

"role.halley.name" : "逃犯"
"role.halley.short" : "逃"

"role.biela.name" : "逃亡者"
"role.biela.short" : "逃"

"option.escapeHunter" : "追捕者"

"role.polis.name" : "警察"
"role.polis.short" : "警"
"role.polis.arrestCoolDown" : "逮捕冷却"

"role.hadar.name" : "潜伏者"
"role.hadar.short" : "潜"
"role.hadar.damageRadius" : "有效伤害距离"
"role.hadar.damageLevel" : "伤害强度"
"role.hadar.reappearance" : "重新出现冷却时间"

"role.ritualCrewmate.name" : "船员"
"role.ritualCrewmate.short" : "船"
"role.ritualCrewmate.hint" : "逃离这场邪教仪式"
"role.ritualCrewmate.info" : ""

"role.killer.name" : "杀手"
"role.killer.short" : "杀"
"role.killer.hint" : "将船员赶尽杀绝"
"role.killer.info" : ""

"role.metaRole.name" : "自由标记"
"role.metaRole.info" : "测量两点之间的距离。\n\n - 1 : 设置当前位置为测量零点\n - 2 : 打开职业选择菜单\n - ESC : 关闭职业选择菜单"

"role.poltergeist.name" : "捣蛋鬼"
"role.poltergeist.short" : "捣"
"role.poltergeist.info" : "移动尸体"
"role.poltergeist.help.poltergeist" : "移动尸体的位置"
"role.poltergeist.poltergeistCoolDown" : "捣蛋鬼移动尸体冷却"
"role.poltergeist.hasCrewmateTask" : "船员捣蛋鬼需做任务"

"side.crewmate.name" : "船员"
"side.impostor.name" : "伪装者"
"side.arsonist.name" : "纵火犯"
"side.chainShifter.name" : "交换师"
"side.empiric.name" : "疫医"
"side.plague.name" : "疫神"
"side.jackal.name" : "豺狼"
"side.jester.name" : "小丑"
"side.opportunist.name" : "投机者"
"side.vulture.name" : "秃鹫"
"side.santaClaus.name" : "圣诞老人"
"side.investigator.name" : "调查员"
"side.gamePlayer.name" : "玩家"
"side.killer.name" : "杀手"
"side.void.name" : "超管"
"side.pavlov.name" : "巴普洛夫团队"
"side.schrodingersCat.name" : "薛定谔的猫"
"side.madman.name" : "疯子"
"side.paparazzo.name" : "摄影师"
"side.spectre.name" : "狐妖团队"
"side.investigator.name" : "调查员"

"roles.category.default" : "标准"
"roles.category.crewmate" : "船员"
"roles.category.impostor" : "伪装者"
"roles.category.neutral" : "中立阵营"
"roles.category.lover" : "恋人"
"roles.category.jackal" : "豺狼"
"roles.category.vulture" : "秃鹫"

"game.message.countDown" : "距离比赛开始还有 %COUNT%秒"
"game.message.start" : "游戏开始！"

"game.message.observerGuide" : "[M]:鸟瞰  [<][>]:更改视角 [Esc]:回到主视角"

"game.spawnLocation.Dropship" : "运输船"
"game.spawnLocation.Electrical" : "配电室"
"game.spawnLocation.Laboratory" : "实验室"
"game.spawnLocation.LifeSupport" : "氧气室"
"game.spawnLocation.Office" : "办公室"
"game.spawnLocation.Specimens" : "样本室"
"game.spawnLocation.Storage" : "库房"
"game.spawnLocation.Weapons" : "舰载武器室"

"game.minigame.waitSpawning": "等待其他玩家..."

"game.device.timeRemaining" : "%TIMER%"
"game.device.restrictOutOfTime" : "不可用"

"game.endText.crewmate" : "船员胜利"
"game.endText.impostor" : "伪装者胜利"
"game.endText.lonelyImpostor" : "绝境者胜利"
"game.endText.arsonist" : "纵火犯胜利"
"game.endText.avenger" : "复仇者胜利"
"game.endText.empiric" : "疫医胜利"
"game.endText.jackal" : "豺狼阵营胜利"
"game.endText.jester" : "小丑胜利"
"game.endText.spectre" : "狐妖胜利"
"game.endText.paparazzo" : "摄影师胜利"
"game.endText.vulture" : "秃鹫胜利"
"game.endText.lovers" : "恋人胜利"
"game.endText.trilemma" : "三角恋胜利"
"game.endText.santa" : "圣诞老人和他的<color=#ffffffff>淘气鬼</color>胜利"
"game.endText.rightGuess" : "任务成功"
"game.endText.wrongGuess" : "任务失败..."
"game.endText.noGame" : "无效游戏"
"game.endText.nobody" : "无人生还"
"game.endText.nobody.skeld" : "骷髅舰、驶向无尽的航程"
"game.endText.nobody.mira" : "<color=#ff1919ff>S.O.S.</color> 总部失控！"
"game.endText.nobody.polus" : "波鲁斯 被遗忘的星球"
"game.endText.nobody.airship" : "飞空船 向着不属于任何人的天空"
"game.endText.hostDisconnected" : "[异常终止]主持人断开连接"
"game.endText.players" : "玩家胜利"
"game.endText.hunter" : "追捕者胜利"
"game.endText.escapees" : "逃亡者胜利"
"game.endText.pavlov" : "汪汪队胜利"

"game.endScreen.detail" : "更多"
"game.endScreen.close" : "关闭"
"game.endScreen.savedResult" : "保存至\n%PATH%"

"status.alive" : "存活"
"status.dead" : "死亡"
"status.exiled" : "放逐"
"status.disconnected" : "<color=#A0A0A0ff>断线</color>"
"status.pseudocide" : "假死"
"status.suicide" : "自杀"
"status.revived" : "复活"
"status.burned" : "纵火"
"status.embroiled" : "挑衅"
"status.guessed" : "赌杀"
"status.misguessed" : "误赌"
"status.trapped" : "落陷"
"status.sniped" : "中弹"
"status.beaten" : "中斧"
"status.cursed" : "咒杀"
"status.arrested" : "被捕"
"status.punished" : "天谴"
"status.misfire" : "误杀"
"status.slapped" : "拍击"
"status.withered" : "凋零"

"investigators.ui.title" : ""
"text.exile.role" : " 是 "

"button.label.admin" : "主控台"
"button.label.agent" : "代理"
"button.label.arrest" : "逮捕"
"button.label.capture" : "捕获"
"button.label.blank" : "空包弹"
"button.label.blaze" : "冲刺"
"button.label.busker.pseudocide" : "假死"
"button.label.busker.revive" : "复活"
"button.label.camouflage" : "隐蔽"
"button.label.chainShift" : "交换"
"button.label.clean" : "清理"
"button.label.clarify" : "隐身"
"button.label.clean" : "去除"
"button.label.decoy" : "放置木偶"
"button.label.destroy" : "摧毁木偶"
"button.label.disturb" : "干扰"
"button.label.douse" : "涂油"
"button.label.drag" : "拖曳"
"button.label.drop" : "放下"
"button.label.eat" : "吞噬"
"button.label.equip" : "拿出"
"button.label.embroil" : "挑衅"
"button.label.emergency" : "紧急会议"
"button.label.emi" : "电磁干扰"
"button.label.erase" : "抹除"
"button.label.film" : "摄影"
"button.label.guard" : "保护"
"button.label.hadar.hide" : "隐遁"
"button.label.hadar.appear" : "显现"
"button.label.ignite" : "点火"
"button.label.infect" : "感染"
"button.label.involve" : "卷入"
"button.label.kill" : "击杀"
"button.label.monitor" : "查看木偶"
"button.label.morph" : "化形"
"button.label.ninja" : "遁地"
"button.label.oracle" : "占卜"
"button.label.paint" : "绘画"
"button.label.place" : "放置"
"button.label.poltergeist" : "移动"
"button.label.present" : "赠送"
"button.label.recapture" : "夺回"
"button.label.release" : "松开"
"button.label.revive" : "复活"
"button.label.repair" : "修理"
"button.label.ritual.search" : "寻找尸体"
"button.label.sample" : "取样"
"button.label.seal" : "封锁"
"button.label.search" : "寻找尸体"
"button.label.sidekick" : "招募"
"button.label.snipe" : "狙击"
"button.label.suicide" : "自杀"
"button.label.swap" : "交换位置"
"button.label.throw" : "投掷"
"button.label.track" : "追踪"
"button.label.unequip" : "隐匿"
"button.label.warp" : "扭曲"
"button.label.weep" : "哀悼"
"button.label.vital" : "心电图"
"button.label.void" : "管理"

"button.label.survey" : "调查"
"button.label.sanctify" : "净化"
"button.label.suckBlond" : "吸血"
"button.label.mark" : "标记"
"button.label.assassinate" : "刺杀"
"button.label.change" : "更改"
"button.label.suicide" : "自杀倒计时"
"button.label.escape" : "逃逸"
"button.label.hide" : "观察"
"button.label.snap" : "寻尸"
"button.lable.teleport" : "传送"
"button.label.appoint" : "任命"
"button.label.feed" : "喂养"

"help.contents" : "菜单"
"help.contents.general" : "系统"
"help.contents.roles" : "职业"
"help.contents.tasks" : "任务"
"help.contents.maps" : "地图"
"help.contents.general.button" : "按钮的操作"
"help.contents.general.button.detail" : "星云舰增加了一些按钮。您可以通过鼠标点击图标或是使用按键进行交互"
"help.contents.general.button.killButtonDetail" : "狙击手和强盗由于不同的击杀机制需要尽量在玩家附近开枪/投掷"
"help.contents.roles.deadBodiesDragging" : "拖曳尸体类"
"help.contents.roles.deadBodiesDragging.detail" : "在星云舰有趣的职业中，包括一些能拖曳尸体的职业\n相关的职业：\n\n<color=#6e33a3ff><b>死灵法师</b></color> (<color=#8cffffff>船员职业</color>)\n  死灵法师可以拖曳尸体到指定位置复活\n<color=#f51818ff><b>送葬者</b></color> (<color=#f51818ff>伪装者职业</color>)\n  对于送葬者来说，所有的管道都是互通的\n<color=#fd54a7ff><b>小丑</b></color> (<color=#ffaa00ff>中立职业</color>)\n  小丑需要使用能力欺骗他人使自己被放逐"
"help.contents.maps.onewayMeetingRoom" : "增加会议室单向梯(Airship)"
"help.contents.maps.onewayMeetingRoom.detail" : "在Airship中，增加只能从会议室滑到间隙室的单向梯子.\n\n需要设置:\n  地图设置: 开\n    增加会议室单向梯(Airship): 开"
"help.contents.tasks.additionalWirings" : "追加连线任务"
"help.contents.tasks.additionalWirings.detail" : "在Airship中，星云舰增加了一些接线点\n\n需要设置:\n  地图设置: 开\n    追加连线任务: 开"
"help.contents.tasks.safeTask" : "简化打开保险柜任务(Airship)"
"help.contents.tasks.safeTask.detail" : "在Airship中, 打开保险柜的第一步被改变\n需要输入纸条上的PIN\n\n注意：你不能检查输入是否正确\n\n需要设置:\n  任务难度设置: 开\n    简化打开保险柜任务(Airship): 关"
